id,table_id,record_id,title
1182,0,10115,Grade: 10 Group: Males # Subgroup Tested: 123
1183,0,10116,Test: CST English-Language Arts MSS: 294.5 Pct. Prof: 0
1184,0,10120,Test: CST Geometry MSS: 263 Pct. Prof: 0
1185,0,10127,Test: CST World History MSS: 291.9 Pct. Prof: 11
1186,0,10130,Test: CST Chemistry MSS: 294 Pct. Prof: 0
1187,0,10141,Grade: 10 Group: Females # Subgroup Tested: 218
1188,0,10142,Test: CST English-Language Arts MSS: 310.6 Pct. Prof: 18
1189,0,10146,Test: CST Geometry MSS: 259.2 Pct. Prof: 2
1190,0,10148,Test: CST Algebra II MSS: 262.7 Pct. Prof: 5
1191,0,10153,Test: CST World History MSS: 295.5 Pct. Prof: 11
1192,0,10156,Test: CST Chemistry MSS: 294.9 Pct. Prof: 0
1193,0,10167,Grade: 10 Group: Black/African-American # Subgroup Tested: 0
1194,0,10193,Grade: 10 Group: Asian # Subgroup Tested: 0
1195,0,10219,Grade: 10 Group: Hispanic/Latino # Subgroup Tested: 0
1196,0,10245,Grade: 10 Group: Caucasian # Subgroup Tested: 0
1197,0,10271,Grade: 10 | School: San Diego CIMA | Year: 2005
1198,0,10272,Grade: 10 | School: San Diego CIMA | Year: 2005
1199,0,10273,Grade: 10 Group: Males # Subgroup Tested: 214
1200,0,10274,Test: CST English-Language Arts MSS: 267 Pct. Prof: 2
1201,0,10278,Test: CST Geometry MSS: 251.1 Pct. Prof: 1
1202,0,10285,Test: CST World History MSS: 269.8 Pct. Prof: 2
1203,0,10288,Test: CST Chemistry MSS: 271.2 Pct. Prof: 0
1204,0,10299,Grade: 10 Group: Females # Subgroup Tested: 170
1205,0,10300,Test: CST English-Language Arts MSS: 272 Pct. Prof: 0
1206,0,10304,Test: CST Geometry MSS: 249.2 Pct. Prof: 0
1207,0,10306,Test: CST Algebra II MSS: 235.7 Pct. Prof: 0
1208,0,10311,Test: CST World History MSS: 268.9 Pct. Prof: 4
1209,0,10313,Test: CST Biology MSS: 286.2 Pct. Prof: 0
1210,0,10314,Test: CST Chemistry MSS: 273.6 Pct. Prof: 0
1211,0,10325,Grade: 10 Group: Black/African-American # Subgroup Tested: 0
1212,0,10351,Grade: 10 Group: Asian # Subgroup Tested: 0
1213,0,10377,Grade: 10 Group: Hispanic/Latino # Subgroup Tested: 0
1214,0,10403,Grade: 10 Group: Caucasian # Subgroup Tested: 0
1215,0,10429,Grade: 10 | School: San Diego Business | Year: 2005
1216,0,10430,Grade: 10 | School: San Diego Business | Year: 2005
1217,0,10431,Grade: 10 Group: Males # Subgroup Tested: 153
1218,0,10432,Test: CST English-Language Arts MSS: 298.7 Pct. Prof: 15
1219,0,10436,Test: CST Geometry MSS: 255.8 Pct. Prof: 2
1220,0,10443,Test: CST World History MSS: 282.9 Pct. Prof: 3
1221,0,10446,Test: CST Chemistry MSS: 277.9 Pct. Prof: 0
1222,0,10457,Grade: 10 Group: Females # Subgroup Tested: 154
1223,0,10458,Test: CST English-Language Arts MSS: 306.2 Pct. Prof: 19
1224,0,10462,Test: CST Geometry MSS: 256.3 Pct. Prof: 0
1225,0,10469,Test: CST World History MSS: 275.7 Pct. Prof: 2
1226,0,10472,Test: CST Chemistry MSS: 282.9 Pct. Prof: 0
1227,0,10483,Grade: 10 Group: Black/African-American # Subgroup Tested: 0
1228,0,10509,Grade: 10 Group: Asian # Subgroup Tested: 0
1229,0,10535,Grade: 10 Group: Hispanic/Latino # Subgroup Tested: 0
1230,0,10561,Grade: 10 Group: Caucasian # Subgroup Tested: 0
1231,0,10587,Grade: 10 | School: San Diego MVP Arts | Year: 2005
1232,0,10588,Grade: 10 | School: San Diego MVP Arts | Year: 2005
1233,0,10589,Grade: 10 Group: Males # Subgroup Tested: 154
1234,0,10590,Test: CST English-Language Arts MSS: 303.4 Pct. Prof: 20
1235,0,10594,Test: CST Geometry MSS: 252.5 Pct. Prof: 4
1236,0,10601,Test: CST World History MSS: 283.9 Pct. Prof: 14
1237,0,10604,Test: CST Chemistry MSS: 280.5 Pct. Prof: 0
1238,0,10615,Grade: 10 Group: Females # Subgroup Tested: 195
1239,0,10616,Test: CST English-Language Arts MSS: 320.9 Pct. Prof: 26
1240,0,10620,Test: CST Geometry MSS: 258.9 Pct. Prof: 0
1241,0,10622,Test: CST Algebra II MSS: 238.6 Pct. Prof: 0
1242,0,10627,Test: CST World History MSS: 290.2 Pct. Prof: 7
1243,0,10630,Test: CST Chemistry MSS: 281.8 Pct. Prof: 0
1244,0,10641,Grade: 10 Group: Black/African-American # Subgroup Tested: 0
1245,0,10667,Grade: 10 Group: Asian # Subgroup Tested: 0
1246,0,10693,Grade: 10 Group: Hispanic/Latino # Subgroup Tested: 0
1247,0,10719,Grade: 10 Group: Caucasian # Subgroup Tested: 0
1248,0,10745,Grade: 10 | School: Kearny Digital Media & Design | Year: 2005
1249,0,10746,Grade: 10 | School: Kearny Digital Media & Design | Year: 2005
1250,0,10747,Grade: 10 Group: Males # Subgroup Tested: 154
1251,0,10748,Test: CST English-Language Arts MSS: 320.7 Pct. Prof: 31
1252,0,10752,Test: CST Geometry MSS: 267.8 Pct. Prof: 3
1253,0,10754,Test: CST Algebra II MSS: 271.1 Pct. Prof: 6
1254,0,10759,Test: CST World History MSS: 303.8 Pct. Prof: 22
1255,0,10762,Test: CST Chemistry MSS: 287.7 Pct. Prof: 4
1256,0,10773,Grade: 10 Group: Females # Subgroup Tested: 142
1257,0,10774,Test: CST English-Language Arts MSS: 328.6 Pct. Prof: 36
1258,0,10778,Test: CST Geometry MSS: 267.4 Pct. Prof: 0
1259,0,10785,Test: CST World History MSS: 304 Pct. Prof: 13
1260,0,10788,Test: CST Chemistry MSS: 282.3 Pct. Prof: 0
1261,0,10799,Grade: 10 Group: Black/African-American # Subgroup Tested: 0
1262,0,10825,Grade: 10 Group: Asian # Subgroup Tested: 0
1263,0,10851,Grade: 10 Group: Hispanic/Latino # Subgroup Tested: 0
1264,0,10877,Grade: 10 Group: Caucasian # Subgroup Tested: 0
1265,0,10903,Grade: 10 | School: Kearny SCT | Year: 2005
1266,0,10904,Grade: 10 | School: Kearny SCT | Year: 2005
1267,0,10905,Grade: 10 Group: Males # Subgroup Tested: 154
1268,0,10906,Test: CST English-Language Arts MSS: 330.7 Pct. Prof: 38
1269,0,10910,Test: CST Geometry MSS: 259.3 Pct. Prof: 0
1270,0,10917,Test: CST World History MSS: 311.1 Pct. Prof: 31
1271,0,10920,Test: CST Chemistry MSS: 301.5 Pct. Prof: 13
1272,0,10931,Grade: 10 Group: Females # Subgroup Tested: 141
1273,0,10932,Test: CST English-Language Arts MSS: 317.8 Pct. Prof: 26
1274,0,10936,Test: CST Geometry MSS: 256.5 Pct. Prof: 3
1275,0,10943,Test: CST World History MSS: 295.2 Pct. Prof: 12
1276,0,10946,Test: CST Chemistry MSS: 289.4 Pct. Prof: 5
1277,0,10957,Grade: 10 Group: Black/African-American # Subgroup Tested: 0
1278,0,10983,Grade: 10 Group: Asian # Subgroup Tested: 0
1279,0,11009,Grade: 10 Group: Hispanic/Latino # Subgroup Tested: 0
1280,0,11035,Grade: 10 Group: Caucasian # Subgroup Tested: 0
1281,0,11061,Grade: 10 | School: Kearny International Business | Year: 2005
1282,0,11062,Grade: 10 | School: Kearny International Business | Year: 2005
1283,0,11063,Grade: 10 Group: Males # Subgroup Tested: 131
1284,0,11064,Test: CST English-Language Arts MSS: 315 Pct. Prof: 15
1285,0,11068,Test: CST Geometry MSS: 288.2 Pct. Prof: 8
1286,0,11075,Test: CST World History MSS: 302.5 Pct. Prof: 13
1287,0,11078,Test: CST Chemistry MSS: 289.4 Pct. Prof: 4
1288,0,11089,Grade: 10 Group: Females # Subgroup Tested: 169
1289,0,11090,Test: CST English-Language Arts MSS: 336.5 Pct. Prof: 31
1290,0,11094,Test: CST Geometry MSS: 280.2 Pct. Prof: 3
1291,0,11101,Test: CST World History MSS: 300.3 Pct. Prof: 15
1292,0,11104,Test: CST Chemistry MSS: 293.2 Pct. Prof: 0
1293,0,11115,Grade: 10 Group: Black/African-American # Subgroup Tested: 0
1294,0,11141,Grade: 10 Group: Asian # Subgroup Tested: 0
1295,0,11167,Grade: 10 Group: Hispanic/Latino # Subgroup Tested: 0
1296,0,11193,Grade: 10 Group: Caucasian # Subgroup Tested: 0
1297,0,11219,Grade: 10 | School: Kearny Construction Tech | Year: 2005
1298,0,11220,Grade: 10 | School: Kearny Construction Tech | Year: 2005
1299,0,11221,Grade: 10 Group: Males # Subgroup Tested: 206
1300,0,11222,Test: CST English-Language Arts MSS: 329 Pct. Prof: 25
1301,0,11226,Test: CST Geometry MSS: 281.1 Pct. Prof: 5
1302,0,11228,Test: CST Algebra II MSS: 296.1 Pct. Prof: 6
1303,0,11233,Test: CST World History MSS: 320.3 Pct. Prof: 22
1304,0,11236,Test: CST Chemistry MSS: 288.4 Pct. Prof: 0
1305,0,11247,Grade: 10 Group: Females # Subgroup Tested: 60
1306,0,11248,Test: CST English-Language Arts MSS: 335.7 Pct. Prof: 35
1307,0,11252,Test: CST Geometry MSS: 270.5 Pct. Prof: 7
1308,0,11259,Test: CST World History MSS: 314 Pct. Prof: 15
1309,0,11262,Test: CST Chemistry MSS: 285 Pct. Prof: 0
1310,0,11273,Grade: 10 Group: Black/African-American # Subgroup Tested: 0
1311,0,11299,Grade: 10 Group: Asian # Subgroup Tested: 0
1312,0,11325,Grade: 10 Group: Hispanic/Latino # Subgroup Tested: 0
1313,0,11351,Grade: 10 Group: Caucasian # Subgroup Tested: 0
1314,0,11377,Grade: 10 | School: Crawford Multimedia and Visua | Year: 2005
1315,0,11378,Grade: 10 | School: Crawford Multimedia and Visua | Year: 2005
1316,0,11379,Grade: 10 Group: Males # Subgroup Tested: 166
1317,0,11380,Test: CST English-Language Arts MSS: 313.4 Pct. Prof: 19
1318,0,11382,Test: CST Algebra I MSS: 275.9 Pct. Prof: 8
1319,0,11384,Test: CST Geometry MSS: 271.6 Pct. Prof: 4
1320,0,11386,Test: CST Algebra II MSS: 271.3 Pct. Prof: 0
1321,0,11391,Test: CST World History MSS: 309.5 Pct. Prof: 17
1322,0,11394,Test: CST Chemistry MSS: 293 Pct. Prof: 2
1323,0,11405,Grade: 10 Group: Females # Subgroup Tested: 117
1324,0,11406,Test: CST English-Language Arts MSS: 323.7 Pct. Prof: 28
1325,0,11410,Test: CST Geometry MSS: 254.5 Pct. Prof: 5
1326,0,11417,Test: CST World History MSS: 295.3 Pct. Prof: 18
1327,0,11420,Test: CST Chemistry MSS: 281.5 Pct. Prof: 3
1328,0,11431,Grade: 10 Group: Black/African-American # Subgroup Tested: 0
1329,0,11457,Grade: 10 Group: Asian # Subgroup Tested: 0
1330,0,11483,Grade: 10 Group: Hispanic/Latino # Subgroup Tested: 0
1331,0,11509,Grade: 10 Group: Caucasian # Subgroup Tested: 0
1332,0,11535,Grade: 10 | School: Crawford CHAMPS | Year: 2005
1333,0,11536,Grade: 10 | School: Crawford CHAMPS | Year: 2005
1334,0,11537,Grade: 10 Group: Males # Subgroup Tested: 90
1335,0,11538,Test: CST English-Language Arts MSS: 293.5 Pct. Prof: 19
1336,0,11542,Test: CST Geometry MSS: 264.9 Pct. Prof: 0
1337,0,11549,Test: CST World History MSS: 293.6 Pct. Prof: 20
1338,0,11552,Test: CST Chemistry MSS: 281.3 Pct. Prof: 6
1339,0,11563,Grade: 10 Group: Females # Subgroup Tested: 206
1340,0,11564,Test: CST English-Language Arts MSS: 306.9 Pct. Prof: 22
1341,0,11568,Test: CST Geometry MSS: 258 Pct. Prof: 0
1342,0,11570,Test: CST Algebra II MSS: 261.5 Pct. Prof: 7
1343,0,11575,Test: CST World History MSS: 290.4 Pct. Prof: 11
1344,0,11578,Test: CST Chemistry MSS: 288.6 Pct. Prof: 0
1345,0,11589,Grade: 10 Group: Black/African-American # Subgroup Tested: 0
1346,0,11615,Grade: 10 Group: Asian # Subgroup Tested: 0
1347,0,11641,Grade: 10 Group: Hispanic/Latino # Subgroup Tested: 0
1348,0,11667,Grade: 10 Group: Caucasian # Subgroup Tested: 0
1349,0,11693,Grade: 10 | School: Crawford Law and Business | Year: 2005
1350,0,11694,Grade: 10 | School: Crawford Law and Business | Year: 2005
1351,0,11695,Grade: 10 Group: Males # Subgroup Tested: 160
1352,0,11696,Test: CST English-Language Arts MSS: 294.4 Pct. Prof: 10
1353,0,11700,Test: CST Geometry MSS: 249.9 Pct. Prof: 0
1354,0,11707,Test: CST World History MSS: 280.1 Pct. Prof: 8
1355,0,11710,Test: CST Chemistry MSS: 272.7 Pct. Prof: 0
1356,0,11721,Grade: 10 Group: Females # Subgroup Tested: 147
1357,0,11722,Test: CST English-Language Arts MSS: 291.6 Pct. Prof: 12
1358,0,11726,Test: CST Geometry MSS: 251.6 Pct. Prof: 0
1359,0,11733,Test: CST World History MSS: 277 Pct. Prof: 4
1360,0,11736,Test: CST Chemistry MSS: 273.9 Pct. Prof: 0
1361,0,11747,Grade: 10 Group: Black/African-American # Subgroup Tested: 0
1362,0,11773,Grade: 10 Group: Asian # Subgroup Tested: 0
1363,0,11799,Grade: 10 Group: Hispanic/Latino # Subgroup Tested: 0
1364,0,11825,Grade: 10 Group: Caucasian # Subgroup Tested: 0
1365,0,11851,Grade: 10 | School: Crawford IDEA | Year: 2005
1366,0,11852,Grade: 10 | School: Crawford IDEA | Year: 2005
1367,0,11853,Grade: 10 Group: Males # Subgroup Tested: 197
1368,0,11854,Test: CST English-Language Arts MSS: 298.7 Pct. Prof: 16
1369,0,11858,Test: CST Geometry MSS: 258.2 Pct. Prof: 2
1370,0,11865,Test: CST World History MSS: 290.8 Pct. Prof: 15
1371,0,11868,Test: CST Chemistry MSS: 281 Pct. Prof: 0
1372,0,11879,Grade: 10 Group: Females # Subgroup Tested: 76
1373,0,11880,Test: CST English-Language Arts MSS: 288.9 Pct. Prof: 13
1374,0,11884,Test: CST Geometry MSS: 250.1 Pct. Prof: 0
1375,0,11891,Test: CST World History MSS: 278.7 Pct. Prof: 4
1376,0,11894,Test: CST Chemistry MSS: 278.2 Pct. Prof: 0
1377,0,11905,Grade: 10 Group: Black/African-American # Subgroup Tested: 0
1378,0,11931,Grade: 10 Group: Asian # Subgroup Tested: 0
1379,0,11957,Grade: 10 Group: Hispanic/Latino # Subgroup Tested: 0
1380,0,11983,Grade: 10 Group: Caucasian # Subgroup Tested: 0
1381,0,12009,Grade: 10 | School: San Diego Science and Technol | Year: 2005
1382,0,12010,Grade: 10 | School: San Diego Science and Technol | Year: 2005
1383,0,12011,Grade: 10 Group: Males # Subgroup Tested: 246
1384,0,12012,Test: CST English-Language Arts MSS: 309.5 Pct. Prof: 16
1385,0,12014,Test: CST Algebra I MSS: 269.6 Pct. Prof: 0
1386,0,12016,Test: CST Geometry MSS: 261.9 Pct. Prof: 2
1387,0,12018,Test: CST Algebra II MSS: 261.2 Pct. Prof: 0
1388,0,12023,Test: CST World History MSS: 302.7 Pct. Prof: 16
1389,0,12026,Test: CST Chemistry MSS: 281.8 Pct. Prof: 4
1390,0,12037,Grade: 10 Group: Females # Subgroup Tested: 102
1391,0,12038,Test: CST English-Language Arts MSS: 310.4 Pct. Prof: 19
1392,0,12042,Test: CST Geometry MSS: 260.3 Pct. Prof: 4
1393,0,12049,Test: CST World History MSS: 291.5 Pct. Prof: 5
1394,0,12052,Test: CST Chemistry MSS: 277.5 Pct. Prof: 0
1395,0,12063,Grade: 10 Group: Black/African-American # Subgroup Tested: 0
1396,0,12089,Grade: 10 Group: Asian # Subgroup Tested: 0
1397,0,12115,Grade: 10 Group: Hispanic/Latino # Subgroup Tested: 0
1398,0,12141,Grade: 10 Group: Caucasian # Subgroup Tested: 0
1399,0,12167,Grade: 10 | School: John Muir | Year: 2005
1400,0,12168,Grade: 10 | School: John Muir | Year: 2005
1401,0,12169,Grade: 10 Group: Males # Subgroup Tested: 119
1402,0,12195,Grade: 10 Group: Females # Subgroup Tested: 124
1403,0,12196,Test: CST English-Language Arts MSS: 324.9 Pct. Prof: 14
1404,0,12200,Test: CST Geometry MSS: 259.9 Pct. Prof: 0
1405,0,12207,Test: CST World History MSS: 283.5 Pct. Prof: 8
1406,0,12212,Test: CST Physics MSS: 285.1 Pct. Prof: 0
1407,0,12221,Grade: 10 Group: Black/African-American # Subgroup Tested: 0
1408,0,12247,Grade: 10 Group: Asian # Subgroup Tested: 0
1409,0,12273,Grade: 10 Group: Hispanic/Latino # Subgroup Tested: 0
1410,0,12299,Grade: 10 Group: Caucasian # Subgroup Tested: 0
1411,0,12325,Grade: 10 | School: Serra High | Year: 2005
1412,0,12326,Grade: 10 | School: Serra High | Year: 2005
1413,0,12327,Grade: 10 Group: Males # Subgroup Tested: 752
1414,0,12328,Test: CST English-Language Arts MSS: 331 Pct. Prof: 37
1415,0,12332,Test: CST Geometry MSS: 277 Pct. Prof: 3
1416,0,12334,Test: CST Algebra II MSS: 321.8 Pct. Prof: 28
1417,0,12339,Test: CST World History MSS: 333.3 Pct. Prof: 39
1418,0,12342,Test: CST Chemistry MSS: 299.5 Pct. Prof: 10
1419,0,12344,Test: CST Physics MSS: 287.7 Pct. Prof: 0
1420,0,12353,Grade: 10 Group: Females # Subgroup Tested: 759
1421,0,12354,Test: CST English-Language Arts MSS: 343.3 Pct. Prof: 45
1422,0,12358,Test: CST Geometry MSS: 275.5 Pct. Prof: 4
1423,0,12360,Test: CST Algebra II MSS: 294.8 Pct. Prof: 9
1424,0,12365,Test: CST World History MSS: 324.4 Pct. Prof: 31
1425,0,12368,Test: CST Chemistry MSS: 295.6 Pct. Prof: 5
1426,0,12370,Test: CST Physics MSS: 277.7 Pct. Prof: 0
1427,0,12379,Grade: 10 Group: Black/African-American # Subgroup Tested: 0
1428,0,12405,Grade: 10 Group: Asian # Subgroup Tested: 0
1429,0,12431,Grade: 10 Group: Hispanic/Latino # Subgroup Tested: 0
1430,0,12457,Grade: 10 Group: Caucasian # Subgroup Tested: 0
1431,0,12483,Grade: 10 | School: Mira Mesa High | Year: 2005
1432,0,12484,Grade: 10 | School: Mira Mesa High | Year: 2005
1433,0,12485,Grade: 10 Group: Males # Subgroup Tested: 978
1434,0,12486,Test: CST English-Language Arts MSS: 338.5 Pct. Prof: 42
1435,0,12488,Test: CST Algebra I MSS: 278.8 Pct. Prof: 5
1436,0,12489,Test: CST Integrated Math 1 MSS: 279.8 Pct. Prof: 8
1437,0,12490,Test: CST Geometry MSS: 291.2 Pct. Prof: 10
1438,0,12492,Test: CST Algebra II MSS: 320.7 Pct. Prof: 28
1439,0,12497,Test: CST World History MSS: 340.1 Pct. Prof: 42
1440,0,12500,Test: CST Chemistry MSS: 306.5 Pct. Prof: 12
1441,0,12502,Test: CST Physics MSS: 307.9 Pct. Prof: 20
1442,0,12511,Grade: 10 Group: Females # Subgroup Tested: 904
1443,0,12512,Test: CST English-Language Arts MSS: 353 Pct. Prof: 53
1444,0,12514,Test: CST Algebra I MSS: 271.2 Pct. Prof: 0
1445,0,12515,Test: CST Integrated Math 1 MSS: 284.5 Pct. Prof: 6
1446,0,12516,Test: CST Geometry MSS: 273.7 Pct. Prof: 2
1447,0,12518,Test: CST Algebra II MSS: 315.3 Pct. Prof: 23
1448,0,12523,Test: CST World History MSS: 334.6 Pct. Prof: 35
1449,0,12526,Test: CST Chemistry MSS: 310.2 Pct. Prof: 9
1450,0,12528,Test: CST Physics MSS: 269.5 Pct. Prof: 0
1451,0,12537,Grade: 10 Group: Black/African-American # Subgroup Tested: 0
1452,0,12563,Grade: 10 Group: Asian # Subgroup Tested: 0
1453,0,12589,Grade: 10 Group: Hispanic/Latino # Subgroup Tested: 0
1454,0,12615,Grade: 10 Group: Caucasian # Subgroup Tested: 0
1455,0,12641,Grade: 10 | School: Twain High | Year: 2005
1456,0,12642,Grade: 10 | School: Twain High | Year: 2005
1457,0,12643,Grade: 10 Group: Males # Subgroup Tested: 132
1458,0,12644,Test: CST English-Language Arts MSS: 289.9 Pct. Prof: 8
1459,0,12646,Test: CST Algebra I MSS: 273.7 Pct. Prof: 0
1460,0,12648,Test: CST Geometry MSS: 281.7 Pct. Prof: 6
1461,0,12655,Test: CST World History MSS: 274.4 Pct. Prof: 4
1462,0,12660,Test: CST Physics MSS: 276.4 Pct. Prof: 0
1463,0,12669,Grade: 10 Group: Females # Subgroup Tested: 150
1464,0,12670,Test: CST English-Language Arts MSS: 297.8 Pct. Prof: 11
1465,0,12672,Test: CST Algebra I MSS: 269 Pct. Prof: 0
1466,0,12674,Test: CST Geometry MSS: 260.4 Pct. Prof: 0
1467,0,12681,Test: CST World History MSS: 272.4 Pct. Prof: 4
1468,0,12683,Test: CST Biology MSS: 303.5 Pct. Prof: 0
1469,0,12686,Test: CST Physics MSS: 273.9 Pct. Prof: 0
1470,0,12695,Grade: 10 Group: Black/African-American # Subgroup Tested: 0
1471,0,12721,Grade: 10 Group: Asian # Subgroup Tested: 0
1472,0,12747,Grade: 10 Group: Hispanic/Latino # Subgroup Tested: 0
1473,0,12773,Grade: 10 Group: Caucasian # Subgroup Tested: 0
1474,0,12799,Grade: 10 | School: University City High | Year: 2005
1475,0,12800,Grade: 10 | School: University City High | Year: 2005
1476,0,12801,Grade: 10 Group: Males # Subgroup Tested: 656
1477,0,12802,Test: CST English-Language Arts MSS: 347.7 Pct. Prof: 48
1478,0,12806,Test: CST Geometry MSS: 280.7 Pct. Prof: 6
1479,0,12808,Test: CST Algebra II MSS: 328.4 Pct. Prof: 43
1480,0,12810,Test: CST Summative High School Mathematics MSS: 398.3 Pct. Prof: 90
1481,0,12813,Test: CST World History MSS: 336.9 Pct. Prof: 41
1482,0,12816,Test: CST Chemistry MSS: 327.8 Pct. Prof: 34
1483,0,12827,Grade: 10 Group: Females # Subgroup Tested: 685
1484,0,12828,Test: CST English-Language Arts MSS: 354.6 Pct. Prof: 56
1485,0,12832,Test: CST Geometry MSS: 278.8 Pct. Prof: 6
1486,0,12834,Test: CST Algebra II MSS: 314.1 Pct. Prof: 26
1487,0,12836,Test: CST Summative High School Mathematics MSS: 392.2 Pct. Prof: 68
1488,0,12839,Test: CST World History MSS: 323.9 Pct. Prof: 30
1489,0,12842,Test: CST Chemistry MSS: 319.8 Pct. Prof: 22
1490,0,12853,Grade: 10 Group: Black/African-American # Subgroup Tested: 0
1491,0,12879,Grade: 10 Group: Asian # Subgroup Tested: 0
1492,0,12905,Grade: 10 Group: Hispanic/Latino # Subgroup Tested: 0
1493,0,12931,Grade: 10 Group: Caucasian # Subgroup Tested: 0
1494,0,12957,Grade: 10 | School: No Name Available | Year: 2005
1495,0,12958,Grade: 10 | School: No Name Available | Year: 2005
1496,0,12959,Grade: 10 Group: Males # Subgroup Tested: 631
1497,0,12960,Test: CST English-Language Arts MSS: 290.9 Pct. Prof: 10
1498,0,12964,Test: CST Geometry MSS: 267.3 Pct. Prof: 4
1499,0,12966,Test: CST Algebra II MSS: 270 Pct. Prof: 0
1500,0,12971,Test: CST World History MSS: 286.1 Pct. Prof: 9
1501,0,12973,Test: CST Biology MSS: 306.9 Pct. Prof: 14
1502,0,12974,Test: CST Chemistry MSS: 283.3 Pct. Prof: 2
1503,0,12985,Grade: 10 Group: Females # Subgroup Tested: 650
1504,0,12986,Test: CST English-Language Arts MSS: 302.3 Pct. Prof: 16
1505,0,12990,Test: CST Geometry MSS: 263.7 Pct. Prof: 4
1506,0,12992,Test: CST Algebra II MSS: 256.9 Pct. Prof: 0
1507,0,12997,Test: CST World History MSS: 280.5 Pct. Prof: 5
1508,0,12999,Test: CST Biology MSS: 292.4 Pct. Prof: 0
1509,0,13000,Test: CST Chemistry MSS: 288.5 Pct. Prof: 1
1510,0,13011,Grade: 10 Group: Black/African-American # Subgroup Tested: 0
1511,0,13037,Grade: 10 Group: Asian # Subgroup Tested: 0
1512,0,13063,Grade: 10 Group: Hispanic/Latino # Subgroup Tested: 0
1513,0,13089,Grade: 10 Group: Caucasian # Subgroup Tested: 0
1514,0,13115,Grade: 10 | School: San Diego SCPA | Year: 2005
1515,0,13116,Grade: 10 | School: San Diego SCPA | Year: 2005
1516,0,13117,Grade: 10 Group: Males # Subgroup Tested: 470
1517,0,13118,Test: CST English-Language Arts MSS: 315.6 Pct. Prof: 33
1518,0,13122,Test: CST Geometry MSS: 267.1 Pct. Prof: 4
1519,0,13124,Test: CST Algebra II MSS: 308.1 Pct. Prof: 24
1520,0,13129,Test: CST World History MSS: 305.6 Pct. Prof: 25
1521,0,13132,Test: CST Chemistry MSS: 294 Pct. Prof: 9
1522,0,13143,Grade: 10 Group: Females # Subgroup Tested: 797
1523,0,13144,Test: CST English-Language Arts MSS: 341.3 Pct. Prof: 46
1524,0,13148,Test: CST Geometry MSS: 250.5 Pct. Prof: 0
1525,0,13150,Test: CST Algebra II MSS: 279.2 Pct. Prof: 7
1526,0,13155,Test: CST World History MSS: 320.1 Pct. Prof: 33
1527,0,13158,Test: CST Chemistry MSS: 293.9 Pct. Prof: 6
1528,0,13169,Grade: 10 Group: Black/African-American # Subgroup Tested: 0
1529,0,13195,Grade: 10 Group: Asian # Subgroup Tested: 0
1530,0,13221,Grade: 10 Group: Hispanic/Latino # Subgroup Tested: 0
1531,0,13247,Grade: 10 Group: Caucasian # Subgroup Tested: 0
1532,0,13273,Grade: 10 | School: Mt. Everest Academy | Year: 2005
1533,0,13274,Grade: 10 | School: Mt. Everest Academy | Year: 2005
1534,0,13275,Grade: 10 Group: Males # Subgroup Tested: 106
1535,0,13301,Grade: 10 Group: Females # Subgroup Tested: 130
1536,0,13327,Grade: 10 Group: Black/African-American # Subgroup Tested: 0
1537,0,13353,Grade: 10 Group: Asian # Subgroup Tested: 0
1538,0,13379,Grade: 10 Group: Hispanic/Latino # Subgroup Tested: 0
1539,0,13405,Grade: 10 Group: Caucasian # Subgroup Tested: 0
1540,0,13431,Grade: 10 | School: Scripps Ranch High | Year: 2005
1541,0,13432,Grade: 10 | School: Scripps Ranch High | Year: 2005
1542,0,13433,Grade: 10 Group: Males # Subgroup Tested: 819
1543,0,13434,Test: CST English-Language Arts MSS: 356.5 Pct. Prof: 60
1544,0,13438,Test: CST Geometry MSS: 285 Pct. Prof: 11
1545,0,13440,Test: CST Algebra II MSS: 352.1 Pct. Prof: 50
1546,0,13445,Test: CST World History MSS: 351.8 Pct. Prof: 50
1547,0,13448,Test: CST Chemistry MSS: 326.8 Pct. Prof: 27
1548,0,13459,Grade: 10 Group: Females # Subgroup Tested: 890
1549,0,13460,Test: CST English-Language Arts MSS: 368.1 Pct. Prof: 65
1550,0,13463,Test: CST Integrated Math 1 MSS: 307.2 Pct. Prof: 14
1551,0,13464,Test: CST Geometry MSS: 295.4 Pct. Prof: 9
1552,0,13466,Test: CST Algebra II MSS: 335.2 Pct. Prof: 36
1553,0,13471,Test: CST World History MSS: 343.1 Pct. Prof: 44
1554,0,13474,Test: CST Chemistry MSS: 320.5 Pct. Prof: 14
1555,0,13476,Test: CST Physics MSS: 299.5 Pct. Prof: 0
1556,0,13485,Grade: 10 Group: Black/African-American # Subgroup Tested: 0
1557,0,13511,Grade: 10 Group: Asian # Subgroup Tested: 0
1558,0,13537,Grade: 10 Group: Hispanic/Latino # Subgroup Tested: 0
1559,0,13563,Grade: 10 Group: Caucasian # Subgroup Tested: 0
1560,0,13589,Grade: 10 | School: Charter School of SD | Year: 2005
1561,0,13590,Grade: 10 | School: Charter School of SD | Year: 2005
1562,0,13591,Grade: 10 Group: Males # Subgroup Tested: 514
1563,0,13592,Test: CST English-Language Arts MSS: 315.2 Pct. Prof: 26
1564,0,13594,Test: CST Algebra I MSS: 282.6 Pct. Prof: 6
1565,0,13596,Test: CST Geometry MSS: 266.8 Pct. Prof: 4
1566,0,13603,Test: CST World History MSS: 307.4 Pct. Prof: 23
