id,type,parent_id,branch_level,translate_x,translate_y,translate_z,rotate_x,rotate_y,rotate_z,scale_x,scale_y,scale_z,color_r,color_g,color_b,color_a,geometry,hide,topo,ratio,ch_input_id
249,5,248,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,251,255,255,9,0,2,0.1,16
250,5,248,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,251,255,255,5,0,2,0.1,16
251,5,16,1,180.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,251,255,255,1,0,2,0.1,16
252,5,251,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,251,255,255,13,0,2,0.1,16
253,5,251,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,251,255,255,5,0,2,0.1,16
254,5,16,1,270.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,251,255,255,19,0,2,0.1,16
255,5,254,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,251,255,255,9,0,2,0.1,16
256,5,254,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,251,255,255,11,0,2,0.1,16
17,5,0,0,-46.5,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.12,38,255,245,255,3,0,2,0.1,17
257,5,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,245,255,16,0,2,0.1,17
258,5,257,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,245,255,9,0,2,0.1,17
259,5,257,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,245,255,19,0,2,0.1,17
260,5,17,1,90.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,245,255,7,0,2,0.1,17
261,5,260,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,245,255,16,0,2,0.1,17
262,5,260,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,245,255,9,0,2,0.1,17
263,5,17,1,180.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,245,255,16,0,2,0.1,17
264,5,263,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,245,255,15,0,2,0.1,17
265,5,263,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,245,255,9,0,2,0.1,17
266,5,17,1,270.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,245,255,5,0,2,0.1,17
267,5,266,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,245,255,5,0,2,0.1,17
268,5,266,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,245,255,15,0,2,0.1,17
18,5,0,0,-43.5,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.12,38,255,231,255,3,0,2,0.1,18
269,5,18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,231,255,13,0,2,0.1,18
270,5,269,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,231,255,15,0,2,0.1,18
271,5,269,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,231,255,15,0,2,0.1,18
272,5,18,1,90.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,231,255,16,0,2,0.1,18
273,5,272,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,231,255,1,0,2,0.1,18
274,5,272,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,231,255,5,0,2,0.1,18
275,5,18,1,180.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,231,255,1,0,2,0.1,18
276,5,275,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,231,255,15,0,2,0.1,18
277,5,275,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,231,255,13,0,2,0.1,18
278,5,18,1,270.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,231,255,5,0,2,0.1,18
279,5,278,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,231,255,9,0,2,0.1,18
280,5,278,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,231,255,9,0,2,0.1,18
19,5,0,0,-40.5,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.12,38,255,217,255,3,0,2,0.1,19
281,5,19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,217,255,9,0,2,0.1,19
282,5,281,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,217,255,19,0,2,0.1,19
283,5,281,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,217,255,16,0,2,0.1,19
284,5,19,1,90.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,217,255,7,0,2,0.1,19
285,5,284,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,217,255,15,0,2,0.1,19
286,5,284,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,217,255,7,0,2,0.1,19
287,5,19,1,180.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,217,255,11,0,2,0.1,19
288,5,287,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,217,255,16,0,2,0.1,19
289,5,287,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,217,255,9,0,2,0.1,19
290,5,19,1,270.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,217,255,5,0,2,0.1,19
291,5,290,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,217,255,16,0,2,0.1,19
292,5,290,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,217,255,19,0,2,0.1,19
20,5,0,0,-37.5,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.12,38,255,204,255,3,0,2,0.1,20
293,5,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,204,255,5,0,2,0.1,20
294,5,293,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,204,255,1,0,2,0.1,20
295,5,293,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,204,255,19,0,2,0.1,20
296,5,20,1,90.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,204,255,1,0,2,0.1,20
297,5,296,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,204,255,5,0,2,0.1,20
298,5,296,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,204,255,9,0,2,0.1,20
299,5,20,1,180.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,204,255,7,0,2,0.1,20
300,5,299,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,204,255,15,0,2,0.1,20
301,5,299,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,204,255,16,0,2,0.1,20
302,5,20,1,270.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,204,255,16,0,2,0.1,20
303,5,302,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,204,255,9,0,2,0.1,20
304,5,302,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,204,255,15,0,2,0.1,20
21,5,0,0,-34.5,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.12,38,255,190,255,3,0,2,0.1,21
305,5,21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,190,255,1,0,2,0.1,21
306,5,305,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,190,255,7,0,2,0.1,21
307,5,305,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,190,255,15,0,2,0.1,21
308,5,21,1,90.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,190,255,1,0,2,0.1,21
309,5,308,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,190,255,15,0,2,0.1,21
310,5,308,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,190,255,11,0,2,0.1,21
311,5,21,1,180.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,190,255,16,0,2,0.1,21
312,5,311,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,190,255,11,0,2,0.1,21
313,5,311,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,190,255,15,0,2,0.1,21
314,5,21,1,270.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,190,255,19,0,2,0.1,21
315,5,314,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,190,255,16,0,2,0.1,21
316,5,314,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,190,255,7,0,2,0.1,21
22,5,0,0,-31.5,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.12,38,255,176,255,3,0,2,0.1,22
317,5,22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,176,255,9,0,2,0.1,22
318,5,317,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,176,255,11,0,2,0.1,22
319,5,317,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,176,255,9,0,2,0.1,22
320,5,22,1,90.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,176,255,1,0,2,0.1,22
321,5,320,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,176,255,19,0,2,0.1,22
322,5,320,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,176,255,1,0,2,0.1,22
323,5,22,1,180.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,176,255,13,0,2,0.1,22
324,5,323,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,176,255,1,0,2,0.1,22
325,5,323,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,176,255,1,0,2,0.1,22
326,5,22,1,270.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,176,255,16,0,2,0.1,22
327,5,326,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,176,255,19,0,2,0.1,22
328,5,326,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,176,255,19,0,2,0.1,22
23,5,0,0,-28.5,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.12,38,255,163,255,3,0,2,0.1,23
329,5,23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,163,255,7,0,2,0.1,23
330,5,329,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,163,255,1,0,2,0.1,23
331,5,329,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,163,255,19,0,2,0.1,23
332,5,23,1,90.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,163,255,5,0,2,0.1,23
333,5,332,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,163,255,7,0,2,0.1,23
334,5,332,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,163,255,5,0,2,0.1,23
335,5,23,1,180.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,163,255,5,0,2,0.1,23
336,5,335,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,163,255,9,0,2,0.1,23
337,5,335,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,163,255,15,0,2,0.1,23
338,5,23,1,270.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,163,255,5,0,2,0.1,23
339,5,338,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,163,255,9,0,2,0.1,23
340,5,338,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,163,255,1,0,2,0.1,23
24,5,0,0,-25.5,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.12,38,255,149,255,3,0,2,0.1,24
341,5,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,149,255,5,0,2,0.1,24
342,5,341,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,149,255,15,0,2,0.1,24
343,5,341,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,149,255,19,0,2,0.1,24
344,5,24,1,90.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,149,255,13,0,2,0.1,24
345,5,344,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,149,255,11,0,2,0.1,24
346,5,344,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,149,255,9,0,2,0.1,24
347,5,24,1,180.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,149,255,13,0,2,0.1,24
348,5,347,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,149,255,9,0,2,0.1,24
349,5,347,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,149,255,11,0,2,0.1,24
350,5,24,1,270.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,149,255,15,0,2,0.1,24
351,5,350,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,149,255,7,0,2,0.1,24
352,5,350,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,149,255,11,0,2,0.1,24
25,5,0,0,-22.5,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.12,38,255,136,255,3,0,2,0.1,25
353,5,25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,136,255,16,0,2,0.1,25
354,5,353,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,136,255,13,0,2,0.1,25
355,5,353,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,136,255,5,0,2,0.1,25
356,5,25,1,90.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,136,255,1,0,2,0.1,25
357,5,356,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,136,255,16,0,2,0.1,25
358,5,356,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,136,255,5,0,2,0.1,25
359,5,25,1,180.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,136,255,5,0,2,0.1,25
360,5,359,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,136,255,19,0,2,0.1,25
361,5,359,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,136,255,9,0,2,0.1,25
362,5,25,1,270.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,136,255,19,0,2,0.1,25
363,5,362,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,136,255,11,0,2,0.1,25
364,5,362,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,136,255,7,0,2,0.1,25
26,5,0,0,-19.5,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.12,38,255,122,255,3,0,2,0.1,26
365,5,26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,122,255,13,0,2,0.1,26
366,5,365,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,122,255,5,0,2,0.1,26
367,5,365,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,122,255,9,0,2,0.1,26
368,5,26,1,90.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,122,255,13,0,2,0.1,26
369,5,368,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,122,255,11,0,2,0.1,26
370,5,368,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,122,255,7,0,2,0.1,26
371,5,26,1,180.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,122,255,16,0,2,0.1,26
372,5,371,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,122,255,19,0,2,0.1,26
373,5,371,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,122,255,11,0,2,0.1,26
374,5,26,1,270.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,122,255,19,0,2,0.1,26
375,5,374,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,122,255,1,0,2,0.1,26
376,5,374,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,122,255,19,0,2,0.1,26
27,5,0,0,-16.5,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.12,38,255,108,255,3,0,2,0.1,27
377,5,27,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,108,255,11,0,2,0.1,27
378,5,377,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,108,255,5,0,2,0.1,27
379,5,377,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,108,255,7,0,2,0.1,27
380,5,27,1,90.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,108,255,11,0,2,0.1,27
381,5,380,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,108,255,5,0,2,0.1,27
382,5,380,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,108,255,5,0,2,0.1,27
383,5,27,1,180.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,108,255,19,0,2,0.1,27
384,5,383,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,108,255,7,0,2,0.1,27
385,5,383,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,108,255,11,0,2,0.1,27
386,5,27,1,270.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,108,255,11,0,2,0.1,27
387,5,386,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,108,255,9,0,2,0.1,27
388,5,386,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,108,255,13,0,2,0.1,27
28,5,0,0,-13.5,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.12,38,255,95,255,3,0,2,0.1,28
389,5,28,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,95,255,9,0,2,0.1,28
390,5,389,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,95,255,11,0,2,0.1,28
391,5,389,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,95,255,19,0,2,0.1,28
392,5,28,1,90.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,95,255,16,0,2,0.1,28
393,5,392,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,95,255,11,0,2,0.1,28
394,5,392,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,95,255,1,0,2,0.1,28
395,5,28,1,180.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,95,255,5,0,2,0.1,28
396,5,395,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,95,255,15,0,2,0.1,28
397,5,395,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,95,255,11,0,2,0.1,28
398,5,28,1,270.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,95,255,1,0,2,0.1,28
399,5,398,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,95,255,1,0,2,0.1,28
400,5,398,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,95,255,13,0,2,0.1,28
29,5,0,0,-10.5,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.12,38,255,81,255,3,0,2,0.1,29
401,5,29,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,81,255,7,0,2,0.1,29
402,5,401,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,81,255,11,0,2,0.1,29
403,5,401,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,81,255,7,0,2,0.1,29
404,5,29,1,90.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,81,255,16,0,2,0.1,29
405,5,404,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,81,255,19,0,2,0.1,29
406,5,404,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,81,255,15,0,2,0.1,29
407,5,29,1,180.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,81,255,19,0,2,0.1,29
408,5,407,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,81,255,1,0,2,0.1,29
409,5,407,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,81,255,5,0,2,0.1,29
410,5,29,1,270.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,81,255,5,0,2,0.1,29
411,5,410,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,81,255,7,0,2,0.1,29
412,5,410,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,81,255,19,0,2,0.1,29
30,5,0,0,-7.5,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.12,38,255,67,255,3,0,2,0.1,30
413,5,30,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,67,255,1,0,2,0.1,30
414,5,413,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,67,255,13,0,2,0.1,30
415,5,413,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,67,255,19,0,2,0.1,30
416,5,30,1,90.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,67,255,7,0,2,0.1,30
417,5,416,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,67,255,15,0,2,0.1,30
418,5,416,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,67,255,7,0,2,0.1,30
419,5,30,1,180.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,67,255,1,0,2,0.1,30
420,5,419,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,67,255,11,0,2,0.1,30
421,5,419,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,67,255,13,0,2,0.1,30
422,5,30,1,270.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,67,255,1,0,2,0.1,30
423,5,422,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,67,255,13,0,2,0.1,30
424,5,422,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,67,255,9,0,2,0.1,30
31,5,0,0,-4.5,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.12,38,255,54,255,3,0,2,0.1,31
425,5,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,54,255,9,0,2,0.1,31
426,5,425,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,54,255,5,0,2,0.1,31
427,5,425,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,54,255,13,0,2,0.1,31
428,5,31,1,90.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,54,255,19,0,2,0.1,31
429,5,428,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,54,255,15,0,2,0.1,31
430,5,428,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,54,255,7,0,2,0.1,31
431,5,31,1,180.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,54,255,9,0,2,0.1,31
432,5,431,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,54,255,7,0,2,0.1,31
433,5,431,2,180.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,54,255,7,0,2,0.1,31
434,5,31,1,270.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,38,255,54,255,15,0,2,0.1,31
435,5,434,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,38,255,54,255,1,0,2,0.1,31
